gid	gid_v3	anther|me16b|R1|1	anther|me16b|R1|2	anther|me16b|R1|3	cob|me16b|immature_V18|1	cob|me16b|immature_V18|2	cob|me16b|immature_V18|3	cob|me16b|pre-pollination|1	cob|me16b|pre-pollination|2	cob|me16b|pre-pollination|3	coleoptile|me16b|6DAS_GH|1	coleoptile|me16b|6DAS_GH|2	coleoptile|me16b|6DAS_GH|3	coleoptile|me16b|6DAS_GH|4	coleoptile|me16b|6DAS_GH|5	coleoptile|me16b|6DAS_GH|6	coleoptile|me99b|tip|1	coleoptile|me99b|tip|2	coleoptile|me99b|tip|3	ear|me16c|2-4|1	ear|me16c|2-4|2	ear|me16c|2-4|3	ear|me16c|6-8|1	ear|me16c|6-8|2	ear|me16c|6-8|3	ear|me99b|v14|1	ear|me99b|v14|2	ear|me99b|v14|3	embryo|me16b|16DAP|1	embryo|me16b|16DAP|2	embryo|me16b|16DAP|3	embryo|me16b|16DAP|4	embryo|me16b|16DAP|5	embryo|me16b|16DAP|6	embryo|me16b|18DAP|1	embryo|me16b|18DAP|2	embryo|me16b|18DAP|3	embryo|me16b|20DAP|1	embryo|me16b|20DAP|2	embryo|me16b|20DAP|3	embryo|me16b|22DAP|1	embryo|me16b|22DAP|2	embryo|me16b|22DAP|3	embryo|me16b|24DAP|1	embryo|me16b|24DAP|2	embryo|me16b|24DAP|3	embryo|me16c|?|1	embryo|me16c|?|2	embryo|me16c|?|3	embryo|me16c|20DAP|1	embryo|me16c|20DAP|2	embryo|me16c|20DAP|3	embryo|me99b|27DAP|1	embryo|me99b|27DAP|2	embryo|me99b|27DAP|3	embryo|me99b|imbibedseed|1	embryo|me99b|imbibedseed|2	embryo|me99b|imbibedseed|3	endosperm|me16b|12DAP|1	endosperm|me16b|12DAP|2	endosperm|me16b|12DAP|3	endosperm|me16b|12DAP|4	endosperm|me16b|12DAP|5	endosperm|me16b|14DAP|1	endosperm|me16b|14DAP|2	endosperm|me16b|14DAP|3	endosperm|me16b|14DAP|4	endosperm|me16b|16DAP|1	endosperm|me16b|16DAP|2	endosperm|me16b|16DAP|3	endosperm|me16b|16DAP|4	endosperm|me16b|16DAP|5	endosperm|me16b|16DAP|6	endosperm|me16b|18DAP|1	endosperm|me16b|18DAP|2	endosperm|me16b|18DAP|3	endosperm|me16b|20DAP|1	endosperm|me16b|20DAP|2	endosperm|me16b|20DAP|3	endosperm|me16b|22DAP|1	endosperm|me16b|22DAP|2	endosperm|me16b|22DAP|3	endosperm|me16b|24DAP|1	endosperm|me16b|24DAP|2	endosperm|me16b|24DAP|3	endosperm|me16c|12DAP|1	endosperm|me16c|12DAP|2	endosperm|me16c|12DAP|3	endosperm|me16c|crown|1	endosperm|me16c|crown|2	endosperm|me16c|crown|3	endosperm|me99b|14DAP|1	endosperm|me99b|14DAP|2	endosperm|me99b|14DAP|3	endosperm|me99b|27DAP|1	endosperm|me99b|27DAP|2	endosperm|me99b|27DAP|3	floret|me99b|0DAP|1	floret|me99b|0DAP|2	floret|me99b|0DAP|3	internode|me16b|0DAP_nopol|1	internode|me16b|0DAP_nopol|2	internode|me16b|0DAP_pol|1	internode|me16b|0DAP_pol|2	internode|me16b|12DAP_nopol|1	internode|me16b|12DAP_nopol|2	internode|me16b|12DAP_pol|1	internode|me16b|12DAP_pol|2	internode|me16b|18DAP_nopol|1	internode|me16b|18DAP_nopol|2	internode|me16b|18DAP_pol|1	internode|me16b|18DAP_pol|2	internode|me16b|24DAP_nopol|1	internode|me16b|24DAP_nopol|2	internode|me16b|24DAP_pol|1	internode|me16b|24DAP_pol|2	internode|me16b|30DAP_nopol|1	internode|me16b|30DAP_nopol|2	internode|me16b|30DAP_pol|1	internode|me16b|30DAP_pol|2	internode|me16b|6DAP_nopol|1	internode|me16b|6DAP_nopol|2	internode|me16b|6DAP_nopol|3	internode|me16b|6DAP_pol|1	internode|me16b|6DAP_pol|2	internode|me16b|6DAP_pol|4	internode|me16b|first_V5|1	internode|me16b|first_V5|2	internode|me16b|first_V5|3	internode|me16b|fourth_V9|1	internode|me16b|fourth_V9|2	internode|me16b|fourth_V9|3	internode|me16c|6-7|1	internode|me16c|6-7|2	internode|me16c|6-7|3	internode|me16c|7-8|1	internode|me16c|7-8|2	internode|me16c|7-8|3	internode|me99b|v12|1	internode|me99b|v12|2	internode|me99b|v12|3	kernel|me16c|germinating|1	kernel|me16c|germinating|2	kernel|me16c|germinating|3	kernel|me99b|14DAP|1	kernel|me99b|14DAP|2	kernel|me99b|14DAP|3	leaf|me16b|0DAP_nopol|1	leaf|me16b|0DAP_nopol|2	leaf|me16b|0DAP_pol|1	leaf|me16b|0DAP_pol|2	leaf|me16b|11_V9|1	leaf|me16b|11_V9|2	leaf|me16b|11_V9|3	leaf|me16b|11_V9|4	leaf|me16b|11_V9|5	leaf|me16b|11_V9|6	leaf|me16b|12DAP_nopol|1	leaf|me16b|12DAP_nopol|2	leaf|me16b|12DAP_pol|1	leaf|me16b|12DAP_pol|2	leaf|me16b|13_R2|1	leaf|me16b|13_R2|2	leaf|me16b|13_R2|3	leaf|me16b|13_R2|4	leaf|me16b|13_R2|5	leaf|me16b|13_R2|6	leaf|me16b|13_V9|1	leaf|me16b|13_V9|2	leaf|me16b|13_V9|3	leaf|me16b|13_V9|4	leaf|me16b|13_V9|5	leaf|me16b|13_V9|6	leaf|me16b|13_VT|1	leaf|me16b|13_VT|2	leaf|me16b|13_VT|3	leaf|me16b|13_VT|4	leaf|me16b|13_VT|5	leaf|me16b|13_VT|6	leaf|me16b|18DAP_nopol|1	leaf|me16b|18DAP_nopol|2	leaf|me16b|18DAP_pol|1	leaf|me16b|18DAP_pol|2	leaf|me16b|24DAP_nopol|1	leaf|me16b|24DAP_nopol|2	leaf|me16b|24DAP_pol|1	leaf|me16b|24DAP_pol|2	leaf|me16b|30DAP_nopol|1	leaf|me16b|30DAP_nopol|2	leaf|me16b|30DAP_pol|1	leaf|me16b|30DAP_pol|2	leaf|me16b|6DAP_nopol|1	leaf|me16b|6DAP_nopol|2	leaf|me16b|6DAP_pol|1	leaf|me16b|6DAP_pol|2	leaf|me16b|8_V9|1	leaf|me16b|8_V9|2	leaf|me16b|8_V9|3	leaf|me16b|8_V9|4	leaf|me16b|8_V9|5	leaf|me16b|8_V9|6	leaf|me16b|immature_V9|1	leaf|me16b|immature_V9|2	leaf|me16b|immature_V9|3	leaf|me16b|immature_V9|4	leaf|me16b|immature_V9|5	leaf|me16b|immature_V9|6	leaf|me16b|pooled_V1|1	leaf|me16b|pooled_V1|2	leaf|me16b|pooled_V1|3	leaf|me16b|pooled_V1|4	leaf|me16b|pooled_V1|5	leaf|me16b|pooled_V1|6	leaf|me16b|pooled_V1|7	leaf|me16b|stage2_base_V5|1	leaf|me16b|stage2_base_V5|2	leaf|me16b|stage2_base_V5|3	leaf|me16b|stage2_base_V7|1	leaf|me16b|stage2_base_V7|2	leaf|me16b|stage2_base_V7|3	leaf|me16b|stage2_tip_V5|1	leaf|me16b|stage2_tip_V5|2	leaf|me16b|stage2_tip_V5|3	leaf|me16b|stage2_tip_V5|4	leaf|me16b|stage2_tip_V5|5	leaf|me16b|stage2_tip_V5|6	leaf|me16b|stage2_tip_V5|7	leaf|me16b|stage2_tip_V7|1	leaf|me16b|stage2_tip_V7|2	leaf|me16b|stage2_tip_V7|3	leaf|me16b|topmost_V3|1	leaf|me16b|topmost_V3|2	leaf|me16b|topmost_V3|3	leaf|me16c|growth|1	leaf|me16c|growth|2	leaf|me16c|growth|3	leaf|me16c|mature|1	leaf|me16c|mature|2	leaf|me16c|mature|3	leaf|me16c|stomatal|1	leaf|me16c|stomatal|2	leaf|me16c|stomatal|3	leaf|me16c|symmetrical|1	leaf|me16c|symmetrical|2	leaf|me16c|symmetrical|3	leaf|me99b|blade_v12|1	leaf|me99b|blade_v12|2	leaf|me99b|blade_v12|3	leaf|me99b|flag_0DAP|1	leaf|me99b|flag_0DAP|2	leaf|me99b|flag_0DAP|3	leaf|me99b|seedling_11DAS|1	leaf|me99b|seedling_11DAS|2	leaf|me99b|seedling_11DAS|3	meristem|me16b|stem_SAM_V1|1	meristem|me16b|stem_SAM_V1|2	meristem|me16b|stem_SAM_V1|3	meristem|me16b|stem_SAM_V1|4	meristem|me16b|stem_SAM_V3|1	meristem|me16b|stem_SAM_V3|2	meristem|me16b|stem_SAM_V3|3	meristem|me16b|stem_SAM_V3|4	meristem|me16b|stem_SAM_V3|5	meristem|me16b|stem_SAM_V3|6	meristem|me16b|stem_SAM_V3|7	meristem|me16c|?|1	meristem|me16c|?|2	meristem|me99b|seedling_11DAS|1	meristem|me99b|seedling_11DAS|2	meristem|me99b|seedling_11DAS|3	pollen|me16c|?|1	pollen|me16c|?|2	pollen|me16c|?|3	root|me16b|3DAS|1	root|me16b|3DAS|2	root|me16b|3DAS|3	root|me16b|3DAS|4	root|me16b|3DAS|5	root|me16b|7DAS|1	root|me16b|7DAS|2	root|me16b|7DAS|3	root|me16b|brace_node6_V13|1	root|me16b|brace_node6_V13|2	root|me16b|brace_node6_V13|3	root|me16b|brace_node6_V13|4	root|me16b|cortical_3DAS|1	root|me16b|cortical_3DAS|2	root|me16b|cortical_3DAS|3	root|me16b|corwn_node4_V7|1	root|me16b|corwn_node4_V7|2	root|me16b|corwn_node4_V7|3	root|me16b|corwn_node4_V7|4	root|me16b|corwn_node4_V7|5	root|me16b|crown_node1-3_V7|1	root|me16b|crown_node1-3_V7|2	root|me16b|crown_node1-3_V7|3	root|me16b|crown_node5_V13|1	root|me16b|crown_node5_V13|2	root|me16b|crown_node5_V13|3	root|me16b|crown_node5_V7|1	root|me16b|crown_node5_V7|2	root|me16b|crown_node5_V7|3	root|me16b|diff_zone_3DAS|1	root|me16b|diff_zone_3DAS|2	root|me16b|diff_zone_3DAS|3	root|me16b|mz+ez_3DAS|1	root|me16b|mz+ez_3DAS|2	root|me16b|mz+ez_3DAS|3	root|me16b|primary_6DAS_GH|1	root|me16b|primary_6DAS_GH|2	root|me16b|primary_6DAS_GH|3	root|me16b|primary_6DAS_GH|4	root|me16b|primary_6DAS_GH|5	root|me16b|primary_6DAS_GH|6	root|me16b|primary_6DAS_GH|7	root|me16b|primary_V1|1	root|me16b|primary_V1|2	root|me16b|primary_V1|3	root|me16b|primay_7DAS|1	root|me16b|primay_7DAS|2	root|me16b|primay_7DAS|3	root|me16b|primay_7DAS|4	root|me16b|seminal_7DAS|1	root|me16b|seminal_7DAS|2	root|me16b|seminal_7DAS|3	root|me16b|stele_3DAS|1	root|me16b|stele_3DAS|2	root|me16b|stele_3DAS|3	root|me16b|tap_Z1_7DAS|1	root|me16b|tap_Z1_7DAS|2	root|me16b|tap_Z1_7DAS|3	root|me16b|tap_Z1_7DAS|4	root|me16b|tap_Z1_7DAS|5	root|me16b|tap_Z2_7DAS|1	root|me16b|tap_Z2_7DAS|2	root|me16b|tap_Z2_7DAS|3	root|me16b|tap_Z3_7DAS|1	root|me16b|tap_Z3_7DAS|2	root|me16b|tap_Z3_7DAS|3	root|me16b|tap_Z4_7DAS|1	root|me16b|tap_Z4_7DAS|2	root|me16b|tap_Z4_7DAS|3	root|me16c|cortex|1	root|me16c|cortex|2	root|me16c|cortex|3	root|me16c|ez|1	root|me16c|ez|2	root|me16c|ez|3	root|me16c|mz|1	root|me16c|mz|2	root|me16c|mz|3	root|me16c|primary|1	root|me16c|primary|2	root|me16c|primary|3	root|me16c|secondary|1	root|me16c|secondary|2	root|me16c|secondary|3	root|me99b|0DAP|1	root|me99b|0DAP|2	root|me99b|0DAP|3	root|me99b|radicle|1	root|me99b|radicle|2	root|me99b|radicle|3	root|me99b|seedling_11DAS|1	root|me99b|seedling_11DAS|2	root|me99b|seedling_11DAS|3	seed|me16b|10DAP|1	seed|me16b|10DAP|2	seed|me16b|10DAP|3	seed|me16b|10DAP|4	seed|me16b|10DAP|5	seed|me16b|12DAP|1	seed|me16b|12DAP|2	seed|me16b|12DAP|3	seed|me16b|12DAP|4	seed|me16b|12DAP|5	seed|me16b|12DAP|6	seed|me16b|14DAP|1	seed|me16b|14DAP|2	seed|me16b|14DAP|3	seed|me16b|14DAP|4	seed|me16b|14DAP|5	seed|me16b|16DAP|1	seed|me16b|16DAP|2	seed|me16b|16DAP|3	seed|me16b|16DAP|4	seed|me16b|18DAP|1	seed|me16b|18DAP|2	seed|me16b|18DAP|3	seed|me16b|18DAP|4	seed|me16b|20DAP|1	seed|me16b|20DAP|2	seed|me16b|20DAP|3	seed|me16b|22DAP|1	seed|me16b|22DAP|2	seed|me16b|22DAP|3	seed|me16b|24DAP|1	seed|me16b|24DAP|2	seed|me16b|24DAP|3	seed|me16b|2DAP|1	seed|me16b|2DAP|2	seed|me16b|2DAP|3	seed|me16b|4DAP|1	seed|me16b|4DAP|2	seed|me16b|4DAP|3	seed|me16b|6DAP|1	seed|me16b|6DAP|2	seed|me16b|6DAP|3	seed|me16b|8DAP|1	seed|me16b|8DAP|2	seed|me16b|8DAP|3	seed|me16b|germinating_24H|1	seed|me16b|germinating_24H|2	seed|me16b|germinating_24H|3	seed|me16b|germinating_24H|4	seed|me16b|pericarp_18DAP|1	seed|me16b|pericarp_18DAP|2	seed|me16b|pericarp_18DAP|3	seed|me16c|pericarp|1	seed|me16c|pericarp|2	seed|me16c|pericarp|3	shoot|me16b|tip_V5|1	shoot|me16b|tip_V5|2	shoot|me16b|tip_V5|3	silk|me16b|R1|1	silk|me16b|R1|2	silk|me16b|R1|3	silk|me16c|?|1	silk|me16c|?|2	silk|me16c|?|3	silk|me99b|0DAP|1	silk|me99b|0DAP|2	silk|me99b|0DAP|3	spikelet|me16c|?|1	spikelet|me16c|?|2	spikelet|me16c|?|3	spikelet|me99b|0DAP|1	spikelet|me99b|0DAP|2	spikelet|me99b|0DAP|3	stem|me99b|auricle_v12|1	stem|me99b|auricle_v12|2	stem|me99b|auricle_v12|3	stem|me99b|husk_0DAP|1	stem|me99b|husk_0DAP|2	stem|me99b|husk_0DAP|3	stem|me99b|sheath_v12|1	stem|me99b|sheath_v12|2	stem|me99b|sheath_v12|3	stem|me99b|tasselstem_0DAP|1	stem|me99b|tasselstem_0DAP|2	stem|me99b|tasselstem_0DAP|3	tassel|me16b|immature_V13|1	tassel|me16b|immature_V13|2	tassel|me16b|immature_V13|3	tassel|me16b|meiotic_V17|1	tassel|me16b|meiotic_V17|2	tassel|me16b|meiotic_V17|3	tassel|me16b|meiotic_V17|4	tassel|me99b|v12|1	tassel|me99b|v12|2	tassel|me99b|v12|3
Zm00001d001960	GRMZM2G062396	119.17417389937694	115.38022514699122	91.37547640678369	0.17262020731610445	0.37951622869366203	0.41231596962075334	0.125232507853794	0.04307959246429148	0.0655324546978166	3.017763654318813	0	0.04798058385821184	0.29918990375020804	0.12646362741669737	4.431555843027781	0.2566676647327508	0.08694949696643414	0.4809172133101571	0	0	0	0.06291380735084319	0.10595424366506367	0.10927670495962129	0.09582050276114336	0	0.169533449575745	6.646572197080996	5.0397810120619555	5.548209471985076	11.171486899975946	7.841406688849174	5.4154344102263154	6.374462798179156	5.284876919475413	5.653239482994298	4.175915636962175	3.6893814317384606	3.955773339348519	2.874041437275161	2.1528721521893983	3.622502809291354	1.4416060222520997	1.2469150792574097	1.0958996942979569	0	0.07245702592397331	0	6.837967659341172	2.3692075124142713	4.363771581103603	0.6360260989833315	0.31464381228759153	0.34739908895546096	0	0.07815021208171588	0	4.87667437255374	4.933375836957785	3.2648396436155247	5.657395723066188	5.615582959773419	2.6564957635157618	3.421207287483191	4.447364283316215	2.725306465064839	0.9046979269487604	5.107401658735981	2.8685842974474363	1.7859082215990365	4.610685022106163	4.486456218546273	5.714017772812363	4.626553597155477	7.193480019633025	0.44811233759649993	0	0.15113101454065117	0.2614659569223831	0.6982365320259496	0.2219991361565522	0.1423049989875897	0	0.3532586403734615	3.9494549736711413	2.4361606342072886	13.25840998392272	0	0	0	1.7985823996117631	1.9375566258041463	3.3777254999473376	0	0.308503778970297	0.512553594842478	33.74781276858033	3.202851059736078	41.31293316108415	0.10815794501365075	0.03453082816368247	0.031643599403909733	0	0.5751662504852348	0.2512019769661017	0.802965225591426	0.33866774704094244	0.42017536947935635	0.4089266131615841	0.6214215901575585	0	0.34365833731347595	0.4032020079461432	0.31167254572945285	0.0672238059689687	4.06282186924177	1.7250673589120986	0.49845112979089573	0.6602294002461812	0	0	0	0	0	0.08763194685868375	0	0.1152683505960093	0.05188805997874413	0	0	0	0	0.04971551181317551	0	0.13809827852889456	0.05368360724753252	0.04794272114270946	0.9762575007284227	0	0	0.18958078508842893	1.2711728628307113	0.8984058549955645	8.56780961170742	9.551219512123286	8.114637118742623	2.9913110508365386	0.7171434768938687	1.0753707260674463	2.374974288562647	18.04970032036763	13.11691681883	17.944187423694554	7.9434177194513875	12.883528501009994	13.202846510260022	3.1093258539955544	2.0639762168553015	1.9587295359732837	1.16061548533929	2.3078939520944264	5.0858039464520575	1.4083428581362076	1.3183326895386445	1.8584540626110646	5.30068498766175	8.206982086357621	7.593437974861039	6.973875687696893	7.983917893850731	7.918271763120683	6.162919187215796	0.24739108635376755	8.18844501725482	4.720300406902578	4.553757272658454	3.518928205968107	0.612935925234409	13.385990625105622	8.959185344353312	2.0266959905534683	4.903823314791122	58.0744445253115	48.406455007873525	9.32984152501947	24.70851424302629	243.9326937533148	301.22116578127566	103.27802574229482	59.733682812047476	5.296845782510085	6.446189920915274	2.667941905251954	2.574243593043062	1.5424309168190047	1.390201974726001	0.5527833449185735	0.5960529499687172	1.6829888781140558	1.0250465793278802	0	0	0	0	0	0	40.62611421350796	48.52309226469243	36.405369498671455	56.41396481628411	37.029732405682644	54.12240173552302	47.735548705170125	0	0	0.0470765836103127	0	0	0	1.6253202806502673	5.6204125955242565	5.68446710682873	4.3766212010689856	4.635801932460471	6.657484378119669	11.032602109645138	1.383940890638665	1.887678586553472	1.000757934080202	42.60069657157013	45.54392569745059	80.96380951952017	0	0	0	0.08410955880532288	0.881383437461224	0.06934576067077089	0	0	0	0	0	0	1.1997196206508982	0.5507643556253825	0.8587842672006428	0.31623258929609094	0.1491973210560887	0.45789581117633327	15.695991983852988	20.286439528821585	19.006331938496498	0.3675543928527898	0.5169622229120446	0.8631971238915481	0.2418763309655456	3.2293866992599827	0.6183901219465369	0.2894515329221533	4.644171197575493	5.560326266040885	0.7919169311615164	0.6911885899660482	0.0548386141069286	0.061142421220468826	0	0	0	0.5096299024262638	1.3050793795032976	0.669629204472036	5.294919870029661	6.512898263731774	10.061490208047303	4.84130346897456	3.119372146722546	1.8265976631005763	0.16894980815050936	1.922582754922919	166.58225569946117	248.1414032878394	260.97621764133856	215.70226628029477	7.298452243515641	5.31684752387394	3.977239984960471	2.30120240321978	2.007134195326205	1.0511412669633136	1.4568583738205785	1.9403871572286084	1.491519665121421	0.9880104022959804	1.0239744831657793	3.0016501932993855	2.0427410649333764	0.7041003357411422	1.0373454253177754	0.8305593979274329	0.687628669631532	5.587386429181269	5.909935339954157	4.035539155112813	0.08727850584423852	0	0	0	0.12374050819612241	0	0.09300519645029193	0	0	0	0.1410753411861939	0	0.08844521386700901	0.3453732938485324	1.055456043492237	1.2104923536157874	1.1985215026714218	0.3879121018765036	3.533384343595885	0	0	0	0.0670604497767051	0.15813294351925353	0	0.07596217068470415	0	0.018289183594677072	0.3997335814970215	0.33828828405314476	0.21362230717262692	0.1392464557923811	0.2733442879933803	0	3.3385791992320404	2.7084263940389035	6.842826330283841	134.6566987707584	180.95712767120082	100.02244877807028	0	0.0808601706511728	0.1023445592830575	0	0.057102307053847466	0.1709436705010987	16.584022259284822	26.96628624843981	29.002071156043254	39.15134025036899	53.37435324646675	24.614662891814582	33.83789100723861	25.71233778766879	68.71977997554937	0	0	0	0	0.07327392344932959	0	12.388678613093054	11.424085838282927	12.92233250176675	9.92900621692181	8.962325967129704	13.57050069376002	14.151933818046917	9.902959866075838	13.912863097340946	16.08713803078783	12.175021157472557	13.65934385442563	13.048697110064722	13.12256153708798	11.760381579023264	11.20188927022674	9.988047458263466	11.710458987768442	10.992013846944914	10.115274339740461	7.319765802600579	6.445007479343217	12.366007485639374	6.623296619609458	7.454665081722767	7.490431801475847	8.399533727893285	3.9900397585006253	5.648653583578337	4.664829921768056	1.57046224710838	2.021888478528798	1.72551913684545	0.1408987134796968	0.043503855158498465	0.09637250791285638	0.22998998617723546	1.0048796135527998	0.14680089654558412	0.8826197180570017	1.9961526885667231	2.6456411837285936	3.9546652591351896	4.825401880761504	3.7147781731465095	0.07384288894200947	0	0.0792224654220717	0.08645169483130052	2.0315009153162333	3.911650166448183	3.4807743947658674	0.8265465029411199	0.1724815335638751	0.8570669058724124	0	0	0.3743285081539156	2.5371552474919192	0.801774759723999	2.6081382155905963	17.22150622998517	10.33097630688227	21.834601642370696	9.658150498573127	6.131235083854593	4.8088616332839	0.8111843495503486	0	0.07115570129256507	0.3914562982305949	0.934014461493605	0.21036669594169724	1.3500110868119068	21.3351934423195	1.5747395547578005	0.639279312367946	0.36303290020450185	0.17221832337211643	1.3768386575963132	0.36187879412557555	0.8009565913221569	0.239678395692069	0.16936649788049302	0.7412624153316796	0.5973322822052931	0.8954629650111193	0.8036753553826339	166.39269606794755	135.5984411969445	190.76774957164812	201.33586979766147	2.0529366176116723	2.0104191637373146	1.6988981355628077
